Hotel,Hotel Latitude,Hotel Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Hotel Ceramic Elysee,48.87675286658042,2.297810143839603,Hotel
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Brasserie La Lorraine,48.87785414462596,2.298803314406541,Brasserie
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Midoré,48.87624717092775,2.302645593881607,Bakery
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Pierre Gagnaire,48.87320373949959,2.3003976396644816,French Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,La Maison du Chocolat,48.87728303350401,2.299993861342702,Chocolate Shop
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Starbucks,48.87616,2.29651,Coffee Shop
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Place des Ternes,48.877951028923185,2.2984966089027727,Plaza
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Étoile Saint Honoré by HappyCulture,48.875651,2.304157,Hotel
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Hôtel de Vigny,48.87378172598444,2.3004805106695803,Hotel
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,La mascotte,48.87759707462013,2.298881429103322,French Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Chez Ly,48.873347352126615,2.3000132492632495,Asian Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,NOTO,48.877179,2.301337,Italian Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Le Paradis du Fruit,48.876817733603396,2.2972424836726217,Juice Bar
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Le Général,48.87580684312516,2.2964980400973594,Bistro
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Kok Ping,48.87307876063101,2.3002786660736874,Asian Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Le Bar Long,48.875967058499526,2.300257221199618,Hotel Bar
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Edern,48.87371914649242,2.298388257622719,French Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,JOUR,48.87624973966814,2.302447833368162,Salad Place
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Hôtel Balzac,48.87330649110112,2.3003472168475345,Hotel
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,César,48.8758804878517,2.2966160946105543,Italian Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Hotel Atala,48.87337819686231,2.3022749132587657,Hotel
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Café Marion,48.87472469546551,2.3038488426643577,French Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Les 4 Saisons,48.8775883955319,2.2990439461122296,French Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Helen,48.87504416655567,2.3041475255603614,Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Les Cocottes,48.87518398538009,2.3013031482696533,French Restaurant
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,L’élysée Saint-Honoré,48.876232,2.301803,Brasserie
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Visconti,48.878093,2.299112,Pizza Place
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,The Place to...,48.877478466571354,2.2974152863025665,Bistro
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Del Papa,48.87755127759057,2.2990784385169034,Pizza Place
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Hippopotamus,48.87749478174268,2.29819290066996,Steakhouse
Hôtel Le Royal Monceau Raffles,48.87574467646414,2.3003550607479233,Indiana Café,48.877656792857,2.2987498663993025,Latin American Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Hôtel Arès Tour Eiffel,48.850461218444444,2.298211474033437,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Les Frères Bretons,48.849125,2.298834,Creperie
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Crêperie Framboise,48.85037890099185,2.299798197854658,Creperie
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Tourisme Avenue Hotel,48.84955402,2.29811397,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Fat Tire Tours,48.852049591720096,2.2953442375770297,Bike Rental / Bike Share
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Starbucks,48.84952043604051,2.2981461882591243,Coffee Shop
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Palais de Raja-Maharaja,48.849951,2.298053,Indian Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Marché de Grenelle,48.849919323973815,2.295241355895996,Market
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Merci Jérôme,48.849363,2.298123,Bakery
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Secco,48.850472367569985,2.294261679053306,Bakery
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Hotel Le Marquis,48.851723912200114,2.2978181853557915,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Suffren,48.8511526794856,2.300541400909424,Brasserie
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Métropolitan,48.850106590051354,2.2951780408702533,French Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Boulangerie Suffren 55,48.852876258807704,2.297902340037122,Bakery
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Café Le Piquet,48.85095518226835,2.300308048725128,French Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Carmine Café,48.85151245499449,2.3002439289037415,French Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Boulangerie Poupart - Piquot,48.84907802633472,2.2986725717782974,Bakery
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Pizzeria Grenella,48.849246069001865,2.297537298897994,Pizza Place
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Häagen-Dazs,48.8497796,2.2984494,Ice Cream Shop
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Health City,48.84980790525924,2.298760680861058,Gym / Fitness Center
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Village,48.85001736774731,2.301097068493562,French Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,La Gauloise,48.849637727054656,2.298767919817848,French Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Auchan SUPERMARCHE PARIS DUPLEIX,48.851976,2.298223,Supermarket
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Hôtel Le Parisis,48.8496539134672,2.295582822108589,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,A la Petite Marquise,48.85092164825823,2.300232946872711,Dessert Shop
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Vin et Marée,48.851650510547465,2.30037455320004,Seafood Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Seoul,48.848701207146085,2.296841491735909,Korean Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Citadines Tour Eiffel Paris,48.84900435961583,2.2982416420799616,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Siempre,48.85028245073747,2.2996893506064877,Spanish Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Square Dupleix,48.8511219253852,2.295646369457245,Garden
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Pavillon,48.85002010445959,2.2997260093688965,Bar
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Franprix,48.8493175,2.2988352,Grocery Store
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Hotel Europe Paris,48.84951870562345,2.296958620604997,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Art Hotel Eiffel,48.84888648952493,2.298404338428539,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Darai,48.84967340927298,2.294866119095638,Korean Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,DAMI,48.85206394937939,2.298509586992086,Korean Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Père Claude,48.850417717984946,2.300114242519565,French Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Village Suisse,48.8510952426843,2.2982033148033496,Miscellaneous Shop
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,ayothaya,48.849179456385976,2.2951890307752185,Thai Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Monoprix,48.8489,2.2977,Supermarket
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Carrefour City,48.849652,2.29649,Supermarket
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Gap,48.84874871213671,2.297705233750452,Clothing Store
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Le Fournil de Pierre,48.848418818487346,2.297053534240527,Bakery
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Au Moka,48.84979065649844,2.294798791408539,Bar
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Théâtre Saint-Léon,48.85056557203379,2.2966922991461574,Theater
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Sushi Shop,48.84877287625767,2.298105828308783,Sushi Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Pizzeria Les Artistes,48.84964026270671,2.2952882945537567,Pizza Place
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Hôtel de l'Avre,48.847862695656836,2.2976647156509165,Hotel
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Kia - AUTOMOBILES PARIS SUFFREN,48.85194548440806,2.2992995381355286,Auto Dealership
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,La Tradi de Paris,48.84981740354754,2.3009554805120236,Bakery
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Les Saveurs,48.848633,2.299274,Asian Restaurant
Hôtel Arès Tour Eiffel,48.85046121844445,2.298211474033437,Optic 2000,48.85283569284257,2.2979093523831366,Optical Shop
The Peninsula Paris,48.870650060734555,2.293524742126465,The Peninsula Paris,48.87065006073456,2.293524742126465,Hotel
The Peninsula Paris,48.870650060734555,2.293524742126465,L'Oiseau Blanc,48.8704542282736,2.293594479560852,French Restaurant
The Peninsula Paris,48.870650060734555,2.293524742126465,La Terrasse,48.871354,2.293712,Roof Deck
The Peninsula Paris,48.870650060734555,2.293524742126465,Akrame,48.8715439881004,2.2923035888114236,French Restaurant
The Peninsula Paris,48.870650060734555,2.293524742126465,Atelier Vivanda,48.8715643506324,2.2923134091902178,Steakhouse
The Peninsula Paris,48.870650060734555,2.293524742126465,EXKi,48.871952663753056,2.2937352836600793,Vegetarian / Vegan Restaurant
The Peninsula Paris,48.870650060734555,2.293524742126465,Hôtel Raphaël,48.87128583865526,2.2940196996036493,Hotel
The Peninsula Paris,48.870650060734555,2.293524742126465,Pages,48.87084284366393,2.2961862968757023,Molecular Gastronomy Restaurant
The Peninsula Paris,48.870650060734555,2.293524742126465,Le Lobby,48.87065711774588,2.293342351913452,French Restaurant
The Peninsula Paris,48.870650060734555,2.293524742126465,Cristal Room Baccarat,48.868038,2.293133,French Restaurant
The Peninsula Paris,48.870650060734555,2.293524742126465,Joséphine,48.87073834014475,2.2975834469084755,Bakery
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Bercy Village,48.83305736010547,2.3864150047302246,Shopping Plaza
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Hôtel Pullman Paris Centre - Bercy,48.83136833545512,2.3869112133979797,Hotel
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,UGC Ciné Cité Bercy,48.832131,2.38535,Multiplex
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Musée des Arts Forains,48.83288084545177,2.3890687791931127,Museum
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Nature et Découvertes,48.83248587105888,2.3858436563003598,Miscellaneous Shop
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Cour Saint-Émilion,48.83323,2.386692,Pedestrian Plaza
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Fnac,48.833523,2.386662,Department Store
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Factory & Co,48.83287758247386,2.386224424238187,Bagel Shop
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Dammann Frères,48.833391053261074,2.386683225631714,Tea Room
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,La Cure Gourmande,48.833185,2.386901,Candy Store
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Loisirs & Création,48.832492,2.385486,Arts & Crafts Store
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,The Frog,48.832934039398474,2.3862508688988617,Pub
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Hôtel ibis Paris Bercy Village 12ème,48.83232970328653,2.386646286915038,Hotel
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,CMG Sports Club Waou Bercy,48.83314058524732,2.3875543933118295,Gym / Fitness Center
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Starbucks,48.83392954811057,2.3860126733779907,Coffee Shop
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Restaurant de l'Hôtel Pullman Paris Centre - Bercy,48.83111885918811,2.3869661864492375,Breakfast Spot
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Les Puces du Design,48.8326194948154,2.387133836746216,Flea Market
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Roberta,48.832969081121114,2.3866188526153564,Italian Restaurant
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Amorino,48.83280111530446,2.386300566825412,Ice Cream Shop
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Alice Délice,48.832641610087364,2.3856860391063037,Kitchen Supply Store
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Eric Kayser,48.8334253897579,2.3867472233069793,Bakery
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Carrefour City,48.83260890125289,2.3855674266815186,Supermarket
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Vapiano,48.833530532810315,2.3874932527542114,Italian Restaurant
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Place des Vins de France,48.83232979605423,2.3876477973435413,Plaza
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,SEPHORA,48.83255451,2.38606742,Cosmetics Shop
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Five Guys,48.833206267270505,2.386971900629078,Burger Joint
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Bar Point - Pullman Bercy,48.83167843754085,2.386852709853143,Bar
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Adagio Bercy Aparthotel,48.832117047058794,2.3869500300073696,Hotel
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Metro,48.83136025,2.38835718,Big Box Store
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,agnès b.,48.83259477649942,2.3857954144477844,Clothing Store
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Metro Cash & Carry,48.831448767468416,2.3876395872093394,Food & Drink Shop
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Oliviers & Co,48.83267952496055,2.3862379789352417,Gourmet Shop
Hôtel Pullman Paris Centre - Bercy,48.83136833545511,2.38691121339798,Jour,48.833504956064615,2.3868223132553488,Salad Place
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Maison Aleph,48.857348,2.354873,Pastry Shop
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Résistance,48.858041960048006,2.3566510416688433,Cocktail Bar
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Aux Merveilleux de Fred,48.85568607650127,2.356368899345398,Dessert Shop
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Comme à Lisbonne,48.856767485058,2.356461882401648,Café
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Miznon,48.857200621424404,2.3589573284780676,Israeli Restaurant
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Mariage Frères,48.85776928296051,2.356618019905924,Tea Room
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Les Mots à la Bouche,48.857731204788564,2.3574028833900225,Bookstore
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,La Droguerie du Marais,48.857837832158246,2.3580553473763914,French Restaurant
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Galerie Azzedine Alaïa,48.857544773243966,2.3552169725375203,Art Gallery
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,L'As du Fallafel,48.85741376683434,2.3590779304504395,Falafel Restaurant
Hôtel Caron de Beaumarchais,48.856448284087755,2.356729471431492,Tasca,48.856685814693414,2.3563742637634277,Portuguese Restaurant
